REGIAO:;N
UF:;AM
ESTACAO:;MANAUS
CODIGO (WMO):;A101
LATITUDE:;-3,10333333
LONGITUDE:;-60,01638888
ALTITUDE:;61,25
DATA DE FUNDACAO:;09/05/00
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2026/04/14;0800 UTC;0;1002,8;1003;1002,8;0;25,6;23,3;25,8;25,5;23,5;23,3;88;86;87;42;2,5;1,2;
2026/04/14;0900 UTC;0;1003,5;1003,5;1002,8;0;25,3;23,5;25,6;25,3;23,5;23,3;90;87;90;88;2,5;,6;
2026/04/14;1000 UTC;0;1004,3;1004,3;1003,5;,2;25,4;23,6;25,4;25,2;23,8;23,4;92;89;90;52;1,4;,7;
2026/04/14;1100 UTC;0;1004,9;1004,9;1004,3;80,4;25,6;23,8;25,6;25,4;23,8;23,6;90;89;90;40;2,2;,9;
2026/04/14;1200 UTC;0;1005,5;1005,5;1004,9;322,5;25,9;23,4;26,2;25,6;24;23,3;90;85;86;44;3,7;2,2;
2026/04/14;1300 UTC;4,6;1005,7;1005,9;1005,5;641,9;26,6;24,8;26,6;24,7;25,4;23,4;96;86;90;71;4,2;1;
2026/04/14;1400 UTC;0;1006,2;1006,2;1005,7;1230,3;27,2;23,6;28;26,5;25,4;23,2;90;77;81;33;3,8;1,5;
2026/04/14;1500 UTC;0;1005,7;1006,2;1005,7;1237,9;28,1;24,6;28,9;27,1;25,1;23,4;85;75;82;12;5;1,1;
2026/04/14;1600 UTC;0;1004,9;1005,7;1004,9;906,4;26,5;23,6;28,1;26,3;25;23,2;85;81;84;189;5,4;2;
2026/04/14;1700 UTC;0;1004,1;1004,9;1004;1089,3;26,6;23,4;26,7;26;24,1;23;87;82;83;208;6;1,2;
2026/04/14;1800 UTC;0;1003,7;1004,1;1003,7;332,7;26;23,5;26,8;26;24,1;23,4;86;82;86;221;4,1;2;
2026/04/14;1900 UTC;0;1002,5;1003,7;1002,5;465,5;26,5;23,7;26,6;26;24,1;23;87;82;85;269;4,2;,9;
2026/04/14;2000 UTC;0;1001,4;1002,5;1001,4;535;26,5;23,7;26,8;26,3;23,9;23,3;86;82;85;283;3,6;1,1;
2026/04/14;2100 UTC;0;1000,7;1001,4;1000,7;262,2;26;23,7;26,8;26;23,9;23,5;88;83;87;307;3,7;,7;
2026/04/14;2200 UTC;0;1001;1001,1;1000,7;74,7;25,2;23,4;26;25,2;23,8;23,3;90;86;90;299;2,8;,5;
2026/04/14;2300 UTC;0;1001,3;1001,3;1000,9;0;24,6;23;25,2;24,6;23,4;23;91;89;91;351;1,7;,3;
2026/04/15;0000 UTC;0;1002,2;1002,2;1001,3;0;24,2;23;24,6;24,2;23,2;23;93;91;93;352;1,5;,3;
2026/04/15;0100 UTC;0;1003,4;1003,4;1002,2;0;24,4;23,1;24,4;24,2;23,2;23;93;92;92;40;2,2;,7;
2026/04/15;0200 UTC;0;1003,9;1004,1;1003,4;0;24,5;22,9;24,6;24,4;23,1;22,9;93;91;91;69;3,1;1,2;
2026/04/15;0300 UTC;0;1003,6;1004;1003,6;0;24,3;22,9;24,5;24,3;23;22,9;92;91;92;86;3,1;1,2;
2026/04/15;0400 UTC;0;1002,8;1003,6;1002,8;0;23,8;22,9;24,3;23,7;22,9;22,8;95;92;94;53;2,3;,5;
2026/04/15;0500 UTC;0;1002,5;1002,8;1002,5;0;24;22,9;24,2;23,7;23,1;22,8;95;93;94;54;2,1;1,2;
2026/04/15;0600 UTC;0;1001,9;1002,5;1001,9;0;23,9;23;24;23,9;23;22,9;95;94;95;49;2,2;1;
2026/04/15;0700 UTC;0;1001,9;1001,9;1001,7;0;23,6;23;23,9;23,6;23,1;22,9;96;95;96;356;2,2;,4;
2026/04/15;0800 UTC;0;1002,2;1002,2;1001,8;0;23,3;22,8;23,6;23,2;23;22,7;97;96;97;26;1;,2;
2026/04/15;0900 UTC;0;1002,8;1002,8;1002,2;0;23,2;22,7;23,3;23,1;22,9;22,7;97;97;97;321;,7;,3;
2026/04/15;1000 UTC;0;1003,6;1003,6;1002,8;,4;23,1;22,7;23,2;23,1;22,8;22,6;98;97;98;26;,9;,2;
2026/04/15;1100 UTC;0;1004,2;1004,2;1003,6;250,9;24,7;23,6;24,7;23,1;23,6;22,7;98;94;94;192;,9;,4;
2026/04/15;1200 UTC;0;1004,6;1004,6;1004,2;1135;27,6;24;27,6;24,7;24,2;23,3;94;81;81;1;1,8;,6;
2026/04/15;1300 UTC;0;1005,2;1005,2;1004,6;1945;29,5;23,4;29,6;27,1;24,4;22,7;81;70;70;20;3,3;1;
2026/04/15;1400 UTC;0;1005,3;1005,3;1005,2;2156,4;30,7;23,4;30,9;29;25;23;74;65;65;20;4,1;,6;
2026/04/15;1500 UTC;0;1004,7;1005,3;1004,7;1774,2;31,5;23,8;31,5;29,7;25,1;22,9;73;64;64;43;5,6;,9;
2026/04/15;1600 UTC;,2;1003,5;1004,7;1003,5;1403,2;30,6;25,1;31,5;28,9;25,7;23,4;81;64;72;61;5,6;1,5;
2026/04/15;1700 UTC;0;1001,9;1003,5;1001,9;2375;31,3;23,7;32,2;30,6;25,9;22,9;73;60;64;81;6,7;1,4;
2026/04/15;1800 UTC;0;1000,6;1001,8;1000,6;1731,2;32;24,3;32,6;31,3;24,6;23,3;66;60;64;93;6,1;2,2;
2026/04/15;1900 UTC;5,6;1000,6;1001;1000,5;534,3;25,4;23,6;32,9;25;24,6;23,3;93;59;90;45;9,5;1,8;
2026/04/15;2000 UTC;0;1000;1000,6;1000;385,8;27,1;23,5;27,2;25,4;24,2;23,5;90;80;81;44;4,8;1,8;
2026/04/15;2100 UTC;0;999,4;1000;999,4;287,8;27,7;23,3;27,9;27;24,2;22,9;84;75;77;40;3,6;1,2;
2026/04/15;2200 UTC;0;1000;1000;999,4;98,1;26,8;23,8;27,7;26,8;23,9;23,1;84;76;84;16;3,1;,5;
2026/04/15;2300 UTC;0;1000,5;1000,7;1000;0;26,2;24,1;26,8;26,2;24,2;23,8;88;84;88;19;2,1;,3;
2026/04/16;0000 UTC;0;1001,3;1001,3;1000,5;0;25,9;24,2;26,3;25,9;24,3;23,9;90;87;90;4;1,8;,3;
2026/04/16;0100 UTC;0;1002,5;1002,5;1001,3;0;26;24,4;26,4;25,9;24,5;24,2;91;89;91;40;1,8;,5;
2026/04/16;0200 UTC;0;1002,7;1002,7;1002,5;0;25,7;24,6;26,4;25,6;24,6;24,5;94;90;94;287;1,8;,3;
2026/04/16;0300 UTC;0;1003,3;1003,3;1002,7;0;25,5;24,6;25,7;25,4;24,8;24,5;95;94;95;9;,8;,4;
2026/04/16;0400 UTC;0;1003,2;1003,3;1003,1;0;25,4;24,6;25,5;25,2;24,7;24,5;96;95;96;5;,9;,4;
2026/04/16;0500 UTC;0;1002,8;1003,3;1002,8;0;25,2;24,5;25,4;25,1;24,7;24,5;96;96;96;21;,9;,4;
2026/04/16;0600 UTC;0;1002,6;1002,9;1002,6;0;25,4;24,6;25,5;25,2;24,7;24,5;96;95;95;346;1;,4;
2026/04/16;0700 UTC;0;1002,4;1002,7;1002,4;0;25,4;24,6;25,5;25,3;24,7;24,6;96;95;96;8;1;,3;
2026/04/16;0800 UTC;0;1002,2;1002,4;1002,1;0;25,1;24,5;25,5;25,1;24,7;24,4;97;95;97;82;1,1;,4;
2026/04/16;0900 UTC;0;1002,7;1002,7;1002,2;0;24,8;24;25,1;24,7;24,5;23,9;97;95;96;13;,8;,2;
2026/04/16;1000 UTC;0;1003,3;1003,3;1002,7;,3;25,3;24,6;25,3;24,7;24,6;24;97;96;96;13;,8;,4;
2026/04/16;1100 UTC;,2;1003,8;1003,8;1003,3;73,7;25,9;24,2;26;25,3;24,8;24;96;89;91;31;1,7;,7;
2026/04/16;1200 UTC;1,2;1005;1005;1003,8;87,4;24,5;23,3;26,1;24,5;24,6;23,2;94;88;93;116;4,7;1,9;
2026/04/16;1300 UTC;,6;1005,3;1005,3;1005;244,5;25,1;24,2;25,1;24,3;24,3;23,1;96;93;95;58;4,6;,2;
2026/04/16;1400 UTC;,2;1005,5;1005,7;1005,3;865,5;26,9;24,2;26,9;25;24,8;23,7;96;84;85;53;3,1;1,7;
2026/04/16;1500 UTC;0;1004,7;1005,6;1004,7;2094,7;29,6;24,6;29,7;26,9;25,6;23,3;86;71;75;75;3,9;1,7;
2026/04/16;1600 UTC;0;1003,4;1004,7;1003,4;2930,1;31,1;23,5;31,2;29,4;25,2;22,4;76;63;64;355;5,2;1,8;
2026/04/16;1700 UTC;0;1001,9;1003,4;1001,9;2000,6;31,2;24;31,9;30,5;24,4;22,5;69;59;66;59;5,8;1,4;
2026/04/16;1800 UTC;0;1000,1;1001,9;1000,1;1500,7;31,8;23,3;32,3;31;24,2;23;66;59;61;44;5,2;1,9;
2026/04/16;1900 UTC;0;998,9;1000,1;998,9;666,7;31,3;23,6;32,2;31,1;24,2;22,6;67;58;63;64;6;2,3;
2026/04/16;2000 UTC;0;997,9;998,9;997,9;254,8;31,3;23,9;32,1;29,9;24,9;23,6;75;62;65;86;5,2;2,1;
2026/04/16;2100 UTC;0;997,9;998;997,8;165,4;30,6;23,9;31,5;30,6;24,3;23,3;68;62;68;69;4,2;1,4;
2026/04/16;2200 UTC;6,4;999;999;997,9;82,8;26,2;25,2;30,9;25,7;25,2;23,6;94;65;94;88;9,1;,8;
2026/04/16;2300 UTC;0;1000,2;1000,3;999;1,3;27,1;25;27,8;26,2;25,3;24,6;94;83;89;154;3,4;,8;
2026/04/17;0000 UTC;0;1001,1;1001,1;1000,2;,2;26,7;24,8;27,3;26,7;25,2;24,7;90;86;89;168;3,3;1,1;
2026/04/17;0100 UTC;0;1001,8;1001,8;1001,1;0;26;24,9;26,7;26;25,1;24,7;94;89;93;155;2,1;,4;
2026/04/17;0200 UTC;0;1002,6;1002,6;1001,8;0;25,9;24,9;26,3;25,9;25,1;24,7;94;92;94;334;1,2;,3;
2026/04/17;0300 UTC;0;1002,8;1002,9;1002,6;0;25,9;25,1;25,9;25,8;25,1;24,9;96;94;95;323;,7;,3;
2026/04/17;0400 UTC;0;1002,5;1002,9;1002,5;0;25,8;25;25,9;25,8;25,1;25;96;95;95;22;1,1;,3;
2026/04/17;0500 UTC;0;1001,9;1002,5;1001,9;0;25,5;24,8;25,9;25,5;25,1;24,8;96;95;96;332;,9;,3;
2026/04/17;0600 UTC;0;1001,4;1001,9;1001,4;0;25,6;24,4;25,9;25,4;24,9;24,4;96;92;94;60;1,5;,6;
2026/04/17;0700 UTC;0;1000,3;1001,4;1000,3;0;25,1;24,1;25,6;25,1;24,5;24;95;93;94;65;1,4;,8;
2026/04/17;0800 UTC;0;1000,6;1000,6;1000,3;0;25;24,1;25,3;24,9;24,2;23,8;95;93;95;357;1,3;,2;
2026/04/17;0900 UTC;0;1001,1;1001,1;1000,5;0;25,1;24,1;25,3;24,8;24,4;24;96;94;94;43;1,5;,5;
2026/04/17;1000 UTC;0;1001,9;1001,9;1001,1;,6;25;24,3;25,1;24,8;24,4;24;96;94;95;254;,9;,2;
2026/04/17;1100 UTC;0;1002,8;1002,8;1001,9;115,3;26;24,3;26;24,9;24,8;24,1;96;90;90;76;1,2;,6;
2026/04/17;1200 UTC;0;1003,4;1003,6;1002,8;307,2;27;25;27,5;26;25;24,2;91;84;89;274;2;,5;
2026/04/17;1300 UTC;0;1004;1004;1003,4;1579,8;29,3;24,4;29,4;27;25,7;24,4;89;75;75;307;2,2;,7;
2026/04/17;1400 UTC;0;1003,9;1004,1;1003,9;1269,8;29,6;24,9;29,9;29,2;25,7;24,3;81;73;76;265;2,5;,9;
2026/04/17;1500 UTC;0;1003,3;1003,9;1003,3;1169;29,1;24,7;30,7;28,8;25,7;24,3;79;70;78;258;4,5;1,2;
2026/04/17;1600 UTC;,6;1002,5;1003,3;1002,5;290;27,6;25;29;27,6;25,3;24,7;86;78;86;181;4,5;1,2;
2026/04/17;1700 UTC;7,6;1002,7;1002,8;1002,3;148,1;24,4;23,7;27,5;24,4;25,5;23,5;96;86;96;42;6,8;1,6;
2026/04/17;1800 UTC;2,8;1001,2;1002,7;1001,2;75,3;24,3;23,7;24,6;24,3;24;23,6;97;96;96;261;4;,3;
2026/04/17;1900 UTC;1,8;1000,7;1001,2;1000,5;89,5;24,6;23,9;24,7;24,3;24,1;23,6;97;95;96;30;2,3;,4;
2026/04/17;2000 UTC;,2;1000;1000,7;999,8;107,6;24,6;23,8;24,8;24,5;24,2;23,8;97;96;96;76;,8;,4;
2026/04/17;2100 UTC;0;999,9;1000,1;999,8;119,1;24,8;24,1;24,8;24,5;24,1;23,7;96;94;96;101;2,1;,4;
2026/04/17;2200 UTC;0;1000,2;1000,2;999,9;47,4;24,4;23,7;24,9;24,4;24,1;23,7;96;94;96;16;2;,4;
2026/04/17;2300 UTC;,2;1000,5;1000,6;1000,2;0;24,2;23,5;24,4;24,2;23,8;23,4;97;95;96;264;1,1;,3;
2026/04/18;0000 UTC;0;1001;1001;1000,5;0;24,3;23,5;24,4;24,2;23,7;23,4;96;95;96;263;1,1;,3;
2026/04/18;0100 UTC;0;1001,9;1001,9;1001;0;24,3;23,6;24,4;24,2;23,6;23,4;96;95;96;321;1,1;,4;
2026/04/18;0200 UTC;0;1003;1003;1001,9;0;25;24,1;25;24,3;24,1;23,6;97;94;95;240;1,6;,6;
2026/04/18;0300 UTC;0;1003,4;1003,5;1003;0;24,9;23,7;25,1;24,9;24,2;23,6;95;92;93;238;1,7;,6;
2026/04/18;0400 UTC;0;1003,1;1003,5;1003,1;0;25,3;24;25,4;24,9;24,1;23,7;94;91;93;238;2,8;,7;
2026/04/18;0500 UTC;0;1002,7;1003,1;1002,7;0;25,3;23,9;25,3;25,2;24,2;23,9;94;92;92;245;3;,7;
2026/04/18;0600 UTC;0;1001,8;1002,7;1001,8;0;25,2;24;25,4;25,1;24,1;23,8;94;90;93;235;2,6;,8;
2026/04/18;0700 UTC;0;1001,9;1001,9;1001,7;0;25,3;24,1;25,4;24,9;24,3;24;95;93;93;231;3,9;1,8;
2026/04/18;0800 UTC;0;1001,5;1001,9;1001,5;,5;25,3;24,1;25,4;25,2;24,2;24;94;92;93;187;3,9;1,5;
2026/04/18;0900 UTC;0;1001,5;1001,5;1001,3;,4;25,2;24,1;25,3;25,1;24,2;24;94;93;94;228;3,1;1;
2026/04/18;1000 UTC;0;1002,1;1002,1;1001,5;,2;25,2;24,1;25,2;25,1;24,2;24,1;94;94;94;241;3,4;1,2;
2026/04/18;1100 UTC;0;1003,3;1003,3;1002,1;129,6;25,9;24,3;25,9;25,1;24,3;24;94;91;91;230;3,4;1,1;
2026/04/18;1200 UTC;0;1004,3;1004,3;1003,3;717,9;26,6;24,1;26,6;25,9;24,4;23,5;91;84;86;270;3,4;,8;
2026/04/18;1300 UTC;0;1005;1005;1004,3;1620,6;28,1;24;28,1;26,6;24,1;23,2;86;78;79;248;5,2;1,6;
2026/04/18;1400 UTC;0;1005,1;1005,1;1005;2350;28,7;24,2;29,2;27,9;24,6;23,4;80;73;77;269;5,1;1,5;
2026/04/18;1500 UTC;0;1004,6;1005,1;1004,6;1965,4;29,7;24,2;30,2;28,6;25,7;23,8;79;71;73;281;4,7;,9;
2026/04/18;1600 UTC;0;1004,1;1004,6;1004,1;1288,2;26,4;22,5;30,4;26,4;25,3;22,5;81;70;79;310;7,3;1,7;
2026/04/18;1700 UTC;6,8;1002,9;1004,2;1002,9;379,1;24,9;23,5;26,4;24,7;23,7;22,2;93;79;92;268;7,3;,6;
2026/04/18;1800 UTC;,2;1002;1002,9;1002;837,6;27;24,4;27,1;24,9;24,8;23;93;85;85;331;2,6;,7;
2026/04/18;1900 UTC;0;1001,2;1002;1001,2;457,7;26,5;24,1;27,9;26,5;25,1;23,8;87;81;87;340;2,7;,7;
2026/04/18;2000 UTC;0;1000,4;1001,3;1000,4;176,1;25,8;23,5;26,5;25,5;24,1;23,2;89;85;87;30;3,5;,8;
2026/04/18;2100 UTC;0;1000,3;1000,4;1000,2;223,5;26,7;23,8;26,7;25,8;24;23,5;88;83;84;41;3;1,4;
2026/04/18;2200 UTC;0;1001,2;1001,2;1000,3;104,2;26,1;24,3;26,7;26,1;24,4;23,8;90;84;90;4;3,5;,5;
2026/04/18;2300 UTC;0;1002;1002;1001,2;0;25,8;24,4;26,1;25,7;24,4;24,2;92;90;92;353;1,4;,3;
2026/04/19;0000 UTC;0;1003;1003;1002;0;26;24,2;26;25,7;24,4;24,2;93;90;90;50;2,4;1,2;
2026/04/19;0100 UTC;0;1004,2;1004,2;1003;0;25,8;23,9;26;25,7;24,2;23,9;90;89;89;45;3,1;1,6;
2026/04/19;0200 UTC;0;1004,6;1004,7;1004,2;0;25,2;23,5;25,8;25,2;24;23,5;91;89;90;47;5,3;2,4;
2026/04/19;0300 UTC;0;1005;1005;1004,6;0;24,9;23;25,2;24,9;23,5;23;90;89;89;43;5,3;1,7;
2026/04/19;0400 UTC;0;1005;1005,1;1004,9;0;24,7;22,7;24,9;24,7;23;22,6;90;88;88;58;3,9;1,7;
2026/04/19;0500 UTC;0;1004,7;1005;1004,7;0;24,6;22,7;24,8;24,6;22,8;22,6;89;88;89;62;3,7;1,2;
2026/04/19;0600 UTC;,4;1004,2;1004,7;1004,2;0;24,2;22,8;24,6;24,2;22,9;22,7;92;89;92;54;2,7;1,1;
2026/04/19;0700 UTC;0;1003,8;1004,2;1003,8;0;24,3;22,7;24,3;24,1;22,9;22,7;93;91;91;60;3,4;1,4;
2026/04/19;0800 UTC;0;1003,6;1003,8;1003,6;0;24;22,5;24,3;24;22,8;22,5;92;91;91;36;3,9;2,1;
2026/04/19;0900 UTC;0;1003,6;1003,7;1003,6;0;23,9;22,4;24;23,9;22,5;22,4;92;91;92;44;3,9;1,7;
2026/04/19;1000 UTC;0;1003,8;1003,8;1003,6;0;23,7;22,3;23,9;23,6;22,4;22,3;93;91;92;48;3;1,5;
2026/04/19;1100 UTC;0;1004,4;1004,4;1003,8;99,2;24,2;22,7;24,2;23,7;22,7;22,3;93;91;91;26;2,8;,6;
2026/04/19;1200 UTC;0;1005,4;1005,4;1004,4;391,9;25,4;23;25,4;24,2;23,1;22,4;92;86;86;313;2,5;,5;
2026/04/19;1300 UTC;0;1006,1;1006,1;1005,4;1043,1;27,3;23,2;28,3;25,4;24;22,7;87;75;78;248;1,5;,7;
2026/04/19;1400 UTC;0;1006,1;1006,2;1006,1;1076,4;28,3;23,5;28,5;27,1;24;22,8;80;73;75;8;1,7;,4;
2026/04/19;1500 UTC;0;1006,1;1006,2;1006,1;1171,1;28,1;23,5;28,6;27,9;24,5;23,1;81;73;76;196;3,4;,9;
2026/04/19;1600 UTC;0;1005,6;1006,1;1005,6;970,7;28,1;23,8;28,6;27,9;24,3;23,1;79;74;78;246;3,2;1,3;
2026/04/19;1700 UTC;0;1005;1005,6;1005;798,3;27,3;24;28,3;27,3;24,7;23,5;84;77;82;162;4,1;1,8;
2026/04/19;1800 UTC;0;1003,6;1005;1003,6;833,9;27;23,8;27,5;27;24,6;23,8;86;82;83;199;5,5;2,2;
2026/04/19;1900 UTC;0;1002,7;1003,6;1002,7;814,4;27,3;23,4;27,3;26,8;24,5;23,2;85;79;79;187;5;2;
2026/04/19;2000 UTC;0;1002,2;1002,7;1002,2;720,4;28;22,6;28,4;27,1;23,9;22,6;80;71;72;216;4,3;1,5;
2026/04/19;2100 UTC;0;1001,6;1002,2;1001,6;389,1;27,4;23,2;28,1;27,4;23,4;22,7;78;72;78;237;3,7;1,3;
2026/04/19;2200 UTC;0;1002;1002;1001,6;92,8;26,8;23,1;27,4;26,8;23,4;23;81;77;80;225;3,2;1;
2026/04/19;2300 UTC;0;1002,3;1002,4;1001,9;0;26,6;23,4;26,8;26,4;23,6;23,1;84;80;83;188;2,2;,7;
2026/04/20;0000 UTC;0;1003,1;1003,1;1002,3;0;26;23,7;26,6;26;23,9;23,4;88;83;87;58;1,6;,2;
2026/04/20;0100 UTC;0;1003,9;1003,9;1003,1;0;25,7;23,9;26;25,6;23,9;23,6;90;87;90;168;1,2;,6;
2026/04/20;0200 UTC;0;1004,3;1004,3;1003,9;,2;26,5;23,9;26,5;25,7;24;23,8;90;85;86;130;1,9;1,1;
2026/04/20;0300 UTC;0;1004,2;1004,3;1004,2;0;26,3;24,1;26,5;26,2;24,1;23,9;88;86;88;143;2,5;,9;
2026/04/20;0400 UTC;0;1004;1004,3;1004;0;26,2;24,4;26,3;26,2;24,4;24,1;90;88;90;110;2,9;1,1;
2026/04/20;0500 UTC;0;1003,7;1004;1003,7;0;26;24,3;26,2;25,9;24,4;24,3;91;90;91;116;2,9;1,2;
2026/04/20;0600 UTC;0;1003,4;1003,7;1003,4;0;25,8;24,6;26;25,8;24,6;24,3;93;91;93;119;2,6;,9;
2026/04/20;0700 UTC;0;1003,2;1003,4;1003,1;0;25,7;24,7;25,8;25,7;24,7;24,6;94;93;94;121;2,9;1,1;
2026/04/20;0800 UTC;,2;1003,6;1003,6;1003,2;0;25,7;24,6;25,7;25,6;24,7;24,6;94;94;94;78;2,9;1,1;
2026/04/20;0900 UTC;0;1004,1;1004,1;1003,6;0;25,2;24,3;25,7;25,2;24,6;24,3;95;93;95;172;2,9;,2;
2026/04/20;1000 UTC;0;1005;1005;1004,1;,2;25,2;24,2;25,3;25;24,3;24,2;95;94;94;223;1,2;,4;
2026/04/20;1100 UTC;0;1005,5;1005,5;1005;78,5;25,7;24,4;25,7;25,2;24,4;24,2;94;92;93;221;3;1,1;
2026/04/20;1200 UTC;0;1006,5;1006,5;1005,5;559,6;26,6;24,2;26,7;25,7;24,8;24,1;93;87;87;218;3,4;1,6;
2026/04/20;1300 UTC;0;1007,2;1007,2;1006,5;776,7;27,1;24,1;27,4;26,6;24,8;23,9;88;83;84;183;3,4;1,2;
2026/04/20;1400 UTC;0;1007,3;1007,4;1007,2;1006,2;27,6;23,9;28,9;27,1;25,7;23,8;84;78;80;126;3,4;1,3;
2026/04/20;1500 UTC;,2;1007;1007,3;1007;563,3;26,1;23,4;28;25,5;24,3;22,5;87;77;85;44;4,9;1,7;
2026/04/20;1600 UTC;0;1005,2;1007;1005,2;1239,1;27,5;22,8;28,4;26,1;24,9;22,8;85;73;75;54;5,6;1,3;
2026/04/20;1700 UTC;0;1005,2;1005,5;1005,2;628,7;28,1;23,6;28,5;27,5;23,8;22,9;78;74;76;57;2,9;1,2;
2026/04/20;1800 UTC;0;1004,2;1005,2;1004,2;683,4;26,7;22,5;28,2;26,6;24,2;22,3;79;76;78;54;7,4;2,2;
2026/04/20;1900 UTC;0;1003,7;1004,2;1003,7;494,3;26,6;22,9;27,1;26,5;23,2;22,5;81;77;80;45;4,4;1,7;
2026/04/20;2000 UTC;0;1003,1;1003,7;1003,1;88,4;25,7;22,9;26,6;25,7;23,1;22,8;85;80;85;61;4,5;2,2;
2026/04/20;2100 UTC;,4;1003,1;1003,1;1002,9;95,7;25,1;23,3;25,7;25;23,4;22,9;91;85;90;61;4,5;1,4;
2026/04/20;2200 UTC;0;1003,3;1003,3;1003,1;60,7;25;23,3;25,3;25;23,4;23,1;90;89;90;46;3,6;1,3;
2026/04/20;2300 UTC;0;1004,1;1004,1;1003,3;0;24,8;23,2;25;24,7;23,3;23,2;91;90;91;34;4,1;1,6;
2026/04/21;0000 UTC;0;1004,7;1004,7;1004,1;0;24,4;23,2;24,8;24,3;23,4;23,2;94;91;94;326;3,5;,3;
2026/04/21;0100 UTC;0;1005,2;1005,2;1004,7;0;24,3;23,3;24,4;24,2;23,3;23,2;95;93;94;4;1,3;,3;
2026/04/21;0200 UTC;0;1005,4;1005,4;1005,2;0;24,3;23,4;24,5;24,3;23,5;23,3;95;94;95;17;1,3;,3;
2026/04/21;0300 UTC;0;1004,8;1005,5;1004,8;0;24,2;23,4;24,4;24,2;23,5;23,3;95;95;95;92;1,3;,5;
2026/04/21;0400 UTC;0;1004,2;1004,9;1004,2;0;24,7;23,4;24,7;24,2;23,6;23,4;95;93;93;83;2,2;1,4;
2026/04/21;0500 UTC;0;1003,5;1004,2;1003,5;0;24,6;23,4;24,7;24,6;23,5;23,4;93;92;93;98;2,3;,6;
2026/04/21;0600 UTC;0;1003,1;1003,5;1003,1;0;25;23,6;25;24,6;23,7;23,4;94;92;92;95;2,2;,7;
2026/04/21;0700 UTC;0;1003,1;1003,2;1003;0;25;23,9;25;24,9;24;23,6;94;92;94;121;2,2;,8;
2026/04/21;0800 UTC;,6;1003,5;1003,5;1003,1;0;24,8;24;25;24,8;24;23,9;95;94;95;128;2,2;,4;
2026/04/21;0900 UTC;0;1004,1;1004,1;1003,5;0;24,6;24,1;24,8;24,6;24,2;24;97;95;97;230;1,5;,1;
2026/04/21;1000 UTC;0;1004,6;1004,6;1004,1;,7;24,6;24,1;24,7;24,5;24,2;24;97;97;97;15;,6;,3;
2026/04/21;1100 UTC;0;1005,6;1005,6;1004,6;123,8;24,8;24,2;24,9;24,6;24,2;24;97;96;96;332;1,4;,4;
2026/04/21;1200 UTC;0;1006,2;1006,2;1005,6;448,3;25,9;24,4;25,9;24,8;24,7;24,2;96;91;92;14;1,8;,8;
2026/04/21;1300 UTC;0;1006,9;1006,9;1006,2;1411;28,6;24;28,7;25,9;25,5;24;92;76;76;28;3,5;1,3;
2026/04/21;1400 UTC;0;1006,9;1007;1006,9;2221,4;29,8;24;30,4;28,1;25,4;23,1;80;69;71;2;4,1;1,6;
2026/04/21;1500 UTC;0;1006,9;1007;1006,8;2109,7;29,6;23,6;30,5;29;24,8;23;76;68;70;24;4,6;1,2;
2026/04/21;1600 UTC;0;1006,4;1006,9;1006,3;2933,7;31;23,7;31,3;29,4;25;22,7;72;64;65;45;5,4;1,9;
2026/04/21;1700 UTC;0;1005;1006,4;1005;1995;31;23,4;31,1;29,6;24,2;22,6;69;62;64;70;5,1;1,1;
2026/04/21;1800 UTC;0;1003,3;1005;1003,3;1459,7;30,6;24;31,9;30,1;24,1;22,5;68;60;68;201;3,4;1,4;
2026/04/21;1900 UTC;0;1002,4;1003,3;1002,3;451,9;28,5;23,7;31,1;28,5;24,3;23;75;64;75;20;4,5;1,7;
2026/04/21;2000 UTC;21;1001,9;1002,8;1001,9;241,2;26,2;24,3;28,5;24,7;24,9;23,5;96;75;89;132;7,6;1;
2026/04/21;2100 UTC;0;1001,8;1001,9;1001,5;206,9;26,9;24,1;27;26;25,3;24;93;84;85;35;2,1;,9;
2026/04/21;2200 UTC;0;1001,8;1001,9;1001,7;111,6;27,6;23,8;27,9;26,8;24,3;23,6;85;78;80;76;3;1,4;
2026/04/21;2300 UTC;0;1002,8;1002,9;1001,8;3,1;26,5;23,8;27,7;26,5;24;23,6;85;79;85;301;3,5;,4;
